"Town/County","FIPS","Year","Measure Type","Variable","Value"
"Vernon","0901378250",2009,"Number","Total Assisted",2057
"Vernon","0901378250",2010,"Number","Total Assisted",2246
"Vernon","0901378250",2011,"Number","Total Assisted",2269
"Vernon","0901378250",2012,"Number","Total Assisted",2283
"Vernon","0901378250",2013,"Number","Total Assisted",2306
"Vernon","0901378250",2014,"Number","Total Assisted",2164
"Vernon","0901378250",2015,"Number","Total Assisted",2264
"Vernon","0901378250",2016,"Number","Total Assisted",2180
"Vernon","0901378250",2002,"Percent","Percent Affordable",21.12
"Vernon","0901378250",2003,"Percent","Percent Affordable",18.64
"Vernon","0901378250",2004,"Percent","Percent Affordable",17.9
"Vernon","0901378250",2005,"Percent","Percent Affordable",17.79
"Vernon","0901378250",2006,"Percent","Percent Affordable",17.88
"Vernon","0901378250",2007,"Percent","Percent Affordable",17.12
"Vernon","0901378250",2008,"Percent","Percent Affordable",15.44
"Vernon","0901378250",2009,"Percent","Percent Affordable",15.99
"Vernon","0901378250",2010,"Percent","Percent Affordable",17.46
"Vernon","0901378250",2011,"Percent","Percent Affordable",16.33
"Vernon","0901378250",2012,"Percent","Percent Affordable",16.43
"Vernon","0901378250",2013,"Percent","Percent Affordable",16.59
"Vernon","0901378250",2014,"Percent","Percent Affordable",15.57
"Vernon","0901378250",2015,"Percent","Percent Affordable",16.29
"Vernon","0901378250",2016,"Percent","Percent Affordable",15.69
"Voluntown","0901178600",2002,"Number","Total Housing Units",1091
"Voluntown","0901178600",2003,"Number","Total Housing Units",1091
"Voluntown","0901178600",2004,"Number","Total Housing Units",1091
"Voluntown","0901178600",2005,"Number","Total Housing Units",1091
"Voluntown","0901178600",2006,"Number","Total Housing Units",1091
"Voluntown","0901178600",2007,"Number","Total Housing Units",1091
"Voluntown","0901178600",2008,"Number","Total Housing Units",1091
"Voluntown","0901178600",2009,"Number","Total Housing Units",1091
"Voluntown","0901178600",2010,"Number","Total Housing Units",1091
"Voluntown","0901178600",2011,"Number","Total Housing Units",1127
"Voluntown","0901178600",2012,"Number","Total Housing Units",1127
"Voluntown","0901178600",2013,"Number","Total Housing Units",1127
"Voluntown","0901178600",2014,"Number","Total Housing Units",1127
"Voluntown","0901178600",2015,"Number","Total Housing Units",1127
"Voluntown","0901178600",2016,"Number","Total Housing Units",1127
"Voluntown","0901178600",2002,"Number","Government Assisted",20
"Voluntown","0901178600",2003,"Number","Government Assisted",53
"Voluntown","0901178600",2004,"Number","Government Assisted",53
"Voluntown","0901178600",2005,"Number","Government Assisted",21
"Voluntown","0901178600",2006,"Number","Government Assisted",23
"Voluntown","0901178600",2007,"Number","Government Assisted",21
"Voluntown","0901178600",2008,"Number","Government Assisted",21
"Voluntown","0901178600",2009,"Number","Government Assisted",21
"Voluntown","0901178600",2010,"Number","Government Assisted",21
"Voluntown","0901178600",2011,"Number","Government Assisted",20
"Voluntown","0901178600",2012,"Number","Government Assisted",20
"Voluntown","0901178600",2013,"Number","Government Assisted",20
"Voluntown","0901178600",2014,"Number","Government Assisted",20
"Voluntown","0901178600",2015,"Number","Government Assisted",20
"Voluntown","0901178600",2016,"Number","Government Assisted",20
"Voluntown","0901178600",2002,"Number","CHFA/USDA Mortgages",48
"Voluntown","0901178600",2003,"Number","CHFA/USDA Mortgages",44
"Voluntown","0901178600",2004,"Number","CHFA/USDA Mortgages",38
"Voluntown","0901178600",2005,"Number","CHFA/USDA Mortgages",28
"Voluntown","0901178600",2006,"Number","CHFA/USDA Mortgages",23
"Voluntown","0901178600",2007,"Number","CHFA/USDA Mortgages",22
"Voluntown","0901178600",2008,"Number","CHFA/USDA Mortgages",24
"Voluntown","0901178600",2009,"Number","CHFA/USDA Mortgages",24
"Voluntown","0901178600",2010,"Number","CHFA/USDA Mortgages",24
"Voluntown","0901178600",2011,"Number","CHFA/USDA Mortgages",21
"Voluntown","0901178600",2012,"Number","CHFA/USDA Mortgages",23
"Voluntown","0901178600",2013,"Number","CHFA/USDA Mortgages",31
"Voluntown","0901178600",2014,"Number","CHFA/USDA Mortgages",38
"Voluntown","0901178600",2015,"Number","CHFA/USDA Mortgages",30
"Voluntown","0901178600",2016,"Number","CHFA/USDA Mortgages",26
"Voluntown","0901178600",2002,"Number","Deed Restrictions",0
"Voluntown","0901178600",2003,"Number","Deed Restrictions",0
"Voluntown","0901178600",2004,"Number","Deed Restrictions",0
"Voluntown","0901178600",2005,"Number","Deed Restrictions",0
"Voluntown","0901178600",2006,"Number","Deed Restrictions",0
"Voluntown","0901178600",2007,"Number","Deed Restrictions",0
"Voluntown","0901178600",2008,"Number","Deed Restrictions",0
"Voluntown","0901178600",2009,"Number","Deed Restrictions",0
"Voluntown","0901178600",2010,"Number","Deed Restrictions",0
"Voluntown","0901178600",2011,"Number","Deed Restrictions",0
"Voluntown","0901178600",2012,"Number","Deed Restrictions",0
"Voluntown","0901178600",2013,"Number","Deed Restrictions",0
"Voluntown","0901178600",2014,"Number","Deed Restrictions",0
"Voluntown","0901178600",2015,"Number","Deed Restrictions",0
"Voluntown","0901178600",2016,"Number","Deed Restrictions",0
"Voluntown","0901178600",2002,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2003,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2004,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2005,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2006,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2007,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2008,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2009,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2010,"Number","Tenant Rental Assistance",0
"Voluntown","0901178600",2011,"Number","Tenant Rental Assistance",2
"Voluntown","0901178600",2012,"Number","Tenant Rental Assistance",2
"Voluntown","0901178600",2013,"Number","Tenant Rental Assistance",2
"Voluntown","0901178600",2014,"Number","Tenant Rental Assistance",4
"Voluntown","0901178600",2015,"Number","Tenant Rental Assistance",4
"Voluntown","0901178600",2016,"Number","Tenant Rental Assistance",3
"Voluntown","0901178600",2002,"Number","Total Assisted",68
"Voluntown","0901178600",2003,"Number","Total Assisted",97
"Voluntown","0901178600",2004,"Number","Total Assisted",91
"Voluntown","0901178600",2005,"Number","Total Assisted",49
"Voluntown","0901178600",2006,"Number","Total Assisted",46
"Voluntown","0901178600",2007,"Number","Total Assisted",43
"Voluntown","0901178600",2008,"Number","Total Assisted",45
"Voluntown","0901178600",2009,"Number","Total Assisted",45
"Voluntown","0901178600",2010,"Number","Total Assisted",45
"Voluntown","0901178600",2011,"Number","Total Assisted",43
"Voluntown","0901178600",2012,"Number","Total Assisted",45
"Voluntown","0901178600",2013,"Number","Total Assisted",53
"Voluntown","0901178600",2014,"Number","Total Assisted",62
"Voluntown","0901178600",2015,"Number","Total Assisted",54
"Voluntown","0901178600",2016,"Number","Total Assisted",49
"Voluntown","0901178600",2002,"Percent","Percent Affordable",6.23
"Voluntown","0901178600",2003,"Percent","Percent Affordable",8.89
"Voluntown","0901178600",2004,"Percent","Percent Affordable",8.34
"Voluntown","0901178600",2005,"Percent","Percent Affordable",4.49
"Voluntown","0901178600",2006,"Percent","Percent Affordable",4.22
"Voluntown","0901178600",2007,"Percent","Percent Affordable",3.94
"Voluntown","0901178600",2008,"Percent","Percent Affordable",4.12
"Voluntown","0901178600",2009,"Percent","Percent Affordable",4.12
"Voluntown","0901178600",2010,"Percent","Percent Affordable",4.12
"Voluntown","0901178600",2011,"Percent","Percent Affordable",3.82
"Voluntown","0901178600",2012,"Percent","Percent Affordable",3.99
"Voluntown","0901178600",2013,"Percent","Percent Affordable",4.7
"Voluntown","0901178600",2014,"Percent","Percent Affordable",5.5
"Voluntown","0901178600",2015,"Percent","Percent Affordable",4.79
"Voluntown","0901178600",2016,"Percent","Percent Affordable",4.35
"Wallingford","0900978740",2002,"Number","Total Housing Units",17306
"Wallingford","0900978740",2003,"Number","Total Housing Units",17306
"Wallingford","0900978740",2004,"Number","Total Housing Units",17306
"Wallingford","0900978740",2005,"Number","Total Housing Units",17306
"Wallingford","0900978740",2006,"Number","Total Housing Units",17306
"Wallingford","0900978740",2007,"Number","Total Housing Units",17306
"Wallingford","0900978740",2008,"Number","Total Housing Units",17306
"Wallingford","0900978740",2009,"Number","Total Housing Units",17306
"Wallingford","0900978740",2010,"Number","Total Housing Units",17306
"Wallingford","0900978740",2011,"Number","Total Housing Units",18945
"Wallingford","0900978740",2012,"Number","Total Housing Units",18945
"Wallingford","0900978740",2013,"Number","Total Housing Units",18945
"Wallingford","0900978740",2014,"Number","Total Housing Units",18945
"Wallingford","0900978740",2015,"Number","Total Housing Units",18945
"Wallingford","0900978740",2016,"Number","Total Housing Units",18945
"Wallingford","0900978740",2002,"Number","Government Assisted",519
"Wallingford","0900978740",2003,"Number","Government Assisted",607
"Wallingford","0900978740",2004,"Number","Government Assisted",657
"Wallingford","0900978740",2005,"Number","Government Assisted",653
"Wallingford","0900978740",2006,"Number","Government Assisted",655
"Wallingford","0900978740",2007,"Number","Government Assisted",607
"Wallingford","0900978740",2008,"Number","Government Assisted",610
"Wallingford","0900978740",2009,"Number","Government Assisted",609
"Wallingford","0900978740",2010,"Number","Government Assisted",623
"Wallingford","0900978740",2011,"Number","Government Assisted",482
"Wallingford","0900978740",2012,"Number","Government Assisted",482
"Wallingford","0900978740",2013,"Number","Government Assisted",482
"Wallingford","0900978740",2014,"Number","Government Assisted",481
"Wallingford","0900978740",2015,"Number","Government Assisted",481
"Wallingford","0900978740",2016,"Number","Government Assisted",354
"Wallingford","0900978740",2002,"Number","CHFA/USDA Mortgages",457
"Wallingford","0900978740",2003,"Number","CHFA/USDA Mortgages",317
"Wallingford","0900978740",2004,"Number","CHFA/USDA Mortgages",293
"Wallingford","0900978740",2005,"Number","CHFA/USDA Mortgages",292
"Wallingford","0900978740",2006,"Number","CHFA/USDA Mortgages",301
"Wallingford","0900978740",2007,"Number","CHFA/USDA Mortgages",330
"Wallingford","0900978740",2008,"Number","CHFA/USDA Mortgages",329
"Wallingford","0900978740",2009,"Number","CHFA/USDA Mortgages",326
"Wallingford","0900978740",2010,"Number","CHFA/USDA Mortgages",313
"Wallingford","0900978740",2011,"Number","CHFA/USDA Mortgages",299
"Wallingford","0900978740",2012,"Number","CHFA/USDA Mortgages",298
"Wallingford","0900978740",2013,"Number","CHFA/USDA Mortgages",310
"Wallingford","0900978740",2014,"Number","CHFA/USDA Mortgages",310
"Wallingford","0900978740",2015,"Number","CHFA/USDA Mortgages",337
"Wallingford","0900978740",2016,"Number","CHFA/USDA Mortgages",253
"Wallingford","0900978740",2002,"Number","Deed Restrictions",2
"Wallingford","0900978740",2003,"Number","Deed Restrictions",16
"Wallingford","0900978740",2004,"Number","Deed Restrictions",22
"Wallingford","0900978740",2005,"Number","Deed Restrictions",40
"Wallingford","0900978740",2006,"Number","Deed Restrictions",41
"Wallingford","0900978740",2007,"Number","Deed Restrictions",37
"Wallingford","0900978740",2008,"Number","Deed Restrictions",35
"Wallingford","0900978740",2009,"Number","Deed Restrictions",35
"Wallingford","0900978740",2010,"Number","Deed Restrictions",35
"Wallingford","0900978740",2011,"Number","Deed Restrictions",35
"Wallingford","0900978740",2012,"Number","Deed Restrictions",35
"Wallingford","0900978740",2013,"Number","Deed Restrictions",35
"Wallingford","0900978740",2014,"Number","Deed Restrictions",35
"Wallingford","0900978740",2015,"Number","Deed Restrictions",35
"Wallingford","0900978740",2016,"Number","Deed Restrictions",35
"Wallingford","0900978740",2002,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2003,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2004,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2005,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2006,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2007,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2008,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2009,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2010,"Number","Tenant Rental Assistance",0
"Wallingford","0900978740",2011,"Number","Tenant Rental Assistance",141
"Wallingford","0900978740",2012,"Number","Tenant Rental Assistance",140
"Wallingford","0900978740",2013,"Number","Tenant Rental Assistance",140
"Wallingford","0900978740",2014,"Number","Tenant Rental Assistance",115
"Wallingford","0900978740",2015,"Number","Tenant Rental Assistance",116
"Wallingford","0900978740",2016,"Number","Tenant Rental Assistance",116
"Wallingford","0900978740",2002,"Number","Total Assisted",978
"Wallingford","0900978740",2003,"Number","Total Assisted",940
"Wallingford","0900978740",2004,"Number","Total Assisted",972
"Wallingford","0900978740",2005,"Number","Total Assisted",985
"Wallingford","0900978740",2006,"Number","Total Assisted",997
"Wallingford","0900978740",2007,"Number","Total Assisted",974
"Wallingford","0900978740",2008,"Number","Total Assisted",974
"Wallingford","0900978740",2009,"Number","Total Assisted",970
"Wallingford","0900978740",2010,"Number","Total Assisted",971
"Wallingford","0900978740",2011,"Number","Total Assisted",957
"Wallingford","0900978740",2012,"Number","Total Assisted",955
"Wallingford","0900978740",2013,"Number","Total Assisted",967
"Wallingford","0900978740",2014,"Number","Total Assisted",941
"Wallingford","0900978740",2015,"Number","Total Assisted",969
"Wallingford","0900978740",2016,"Number","Total Assisted",758
"Wallingford","0900978740",2002,"Percent","Percent Affordable",5.65
"Wallingford","0900978740",2003,"Percent","Percent Affordable",5.43
"Wallingford","0900978740",2004,"Percent","Percent Affordable",5.62
"Wallingford","0900978740",2005,"Percent","Percent Affordable",5.69
"Wallingford","0900978740",2006,"Percent","Percent Affordable",5.76
"Wallingford","0900978740",2007,"Percent","Percent Affordable",5.63
"Wallingford","0900978740",2008,"Percent","Percent Affordable",5.63
"Wallingford","0900978740",2009,"Percent","Percent Affordable",5.6
"Wallingford","0900978740",2010,"Percent","Percent Affordable",5.61
"Wallingford","0900978740",2011,"Percent","Percent Affordable",5.05
"Wallingford","0900978740",2012,"Percent","Percent Affordable",5.04
"Wallingford","0900978740",2013,"Percent","Percent Affordable",5.1
"Wallingford","0900978740",2014,"Percent","Percent Affordable",4.97
"Wallingford","0900978740",2015,"Percent","Percent Affordable",5.11
"Wallingford","0900978740",2016,"Percent","Percent Affordable",4
"Warren","0900579510",2002,"Number","Total Housing Units",650
"Warren","0900579510",2003,"Number","Total Housing Units",650
"Warren","0900579510",2004,"Number","Total Housing Units",650
"Warren","0900579510",2005,"Number","Total Housing Units",650
"Warren","0900579510",2006,"Number","Total Housing Units",650
"Warren","0900579510",2007,"Number","Total Housing Units",650
"Warren","0900579510",2008,"Number","Total Housing Units",650
"Warren","0900579510",2009,"Number","Total Housing Units",650
"Warren","0900579510",2010,"Number","Total Housing Units",650
"Warren","0900579510",2011,"Number","Total Housing Units",811
"Warren","0900579510",2012,"Number","Total Housing Units",811
"Warren","0900579510",2013,"Number","Total Housing Units",811
"Warren","0900579510",2014,"Number","Total Housing Units",811
"Warren","0900579510",2015,"Number","Total Housing Units",811
"Warren","0900579510",2016,"Number","Total Housing Units",811
"Warren","0900579510",2002,"Number","Government Assisted",0
"Warren","0900579510",2003,"Number","Government Assisted",0
"Warren","0900579510",2004,"Number","Government Assisted",0
"Warren","0900579510",2005,"Number","Government Assisted",0
"Warren","0900579510",2006,"Number","Government Assisted",0
"Warren","0900579510",2007,"Number","Government Assisted",0
"Warren","0900579510",2008,"Number","Government Assisted",0
"Warren","0900579510",2009,"Number","Government Assisted",0
"Warren","0900579510",2010,"Number","Government Assisted",1
"Warren","0900579510",2011,"Number","Government Assisted",0
"Warren","0900579510",2012,"Number","Government Assisted",0
"Warren","0900579510",2013,"Number","Government Assisted",0
"Warren","0900579510",2014,"Number","Government Assisted",0
"Warren","0900579510",2015,"Number","Government Assisted",0
"Warren","0900579510",2016,"Number","Government Assisted",0
"Warren","0900579510",2002,"Number","CHFA/USDA Mortgages",2
"Warren","0900579510",2003,"Number","CHFA/USDA Mortgages",1
"Warren","0900579510",2004,"Number","CHFA/USDA Mortgages",1
"Warren","0900579510",2005,"Number","CHFA/USDA Mortgages",1
"Warren","0900579510",2006,"Number","CHFA/USDA Mortgages",1
"Warren","0900579510",2007,"Number","CHFA/USDA Mortgages",2
"Warren","0900579510",2008,"Number","CHFA/USDA Mortgages",3
"Warren","0900579510",2009,"Number","CHFA/USDA Mortgages",3
"Warren","0900579510",2010,"Number","CHFA/USDA Mortgages",2
"Warren","0900579510",2011,"Number","CHFA/USDA Mortgages",2
"Warren","0900579510",2012,"Number","CHFA/USDA Mortgages",4
"Warren","0900579510",2013,"Number","CHFA/USDA Mortgages",8
"Warren","0900579510",2014,"Number","CHFA/USDA Mortgages",5
"Warren","0900579510",2015,"Number","CHFA/USDA Mortgages",5
"Warren","0900579510",2016,"Number","CHFA/USDA Mortgages",1
"Warren","0900579510",2002,"Number","Deed Restrictions",0
"Warren","0900579510",2003,"Number","Deed Restrictions",0
"Warren","0900579510",2004,"Number","Deed Restrictions",0
"Warren","0900579510",2005,"Number","Deed Restrictions",0
"Warren","0900579510",2006,"Number","Deed Restrictions",0
"Warren","0900579510",2007,"Number","Deed Restrictions",0
"Warren","0900579510",2008,"Number","Deed Restrictions",0
"Warren","0900579510",2009,"Number","Deed Restrictions",0
"Warren","0900579510",2010,"Number","Deed Restrictions",0
"Warren","0900579510",2011,"Number","Deed Restrictions",0
"Warren","0900579510",2012,"Number","Deed Restrictions",0
"Warren","0900579510",2013,"Number","Deed Restrictions",0
"Warren","0900579510",2014,"Number","Deed Restrictions",0
"Warren","0900579510",2015,"Number","Deed Restrictions",0
"Warren","0900579510",2016,"Number","Deed Restrictions",0
"Warren","0900579510",2002,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2003,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2004,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2005,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2006,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2007,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2008,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2009,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2010,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2011,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2012,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2013,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2014,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2015,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2016,"Number","Tenant Rental Assistance",0
"Warren","0900579510",2002,"Number","Total Assisted",2
"Warren","0900579510",2003,"Number","Total Assisted",1
"Warren","0900579510",2004,"Number","Total Assisted",1
"Warren","0900579510",2005,"Number","Total Assisted",1
"Warren","0900579510",2006,"Number","Total Assisted",1
"Warren","0900579510",2007,"Number","Total Assisted",2
"Warren","0900579510",2008,"Number","Total Assisted",3
"Warren","0900579510",2009,"Number","Total Assisted",3
"Warren","0900579510",2010,"Number","Total Assisted",3
"Warren","0900579510",2011,"Number","Total Assisted",2
"Warren","0900579510",2012,"Number","Total Assisted",4
"Warren","0900579510",2013,"Number","Total Assisted",8
"Warren","0900579510",2014,"Number","Total Assisted",5
"Warren","0900579510",2015,"Number","Total Assisted",5
"Warren","0900579510",2016,"Number","Total Assisted",1
"Warren","0900579510",2002,"Percent","Percent Affordable",0.31
"Warren","0900579510",2003,"Percent","Percent Affordable",0.15
"Warren","0900579510",2004,"Percent","Percent Affordable",0.15
"Warren","0900579510",2005,"Percent","Percent Affordable",0.15
"Warren","0900579510",2006,"Percent","Percent Affordable",0.15
"Warren","0900579510",2007,"Percent","Percent Affordable",0.31
"Warren","0900579510",2008,"Percent","Percent Affordable",0.46
"Warren","0900579510",2009,"Percent","Percent Affordable",0.46
"Warren","0900579510",2010,"Percent","Percent Affordable",0.46
"Warren","0900579510",2011,"Percent","Percent Affordable",0.25
"Warren","0900579510",2012,"Percent","Percent Affordable",0.49
"Warren","0900579510",2013,"Percent","Percent Affordable",0.99
"Warren","0900579510",2014,"Percent","Percent Affordable",0.62
"Warren","0900579510",2015,"Percent","Percent Affordable",0.62
"Warren","0900579510",2016,"Percent","Percent Affordable",0.12
"Washington","0900579720",2002,"Number","Total Housing Units",1764
"Washington","0900579720",2003,"Number","Total Housing Units",1764
"Washington","0900579720",2004,"Number","Total Housing Units",1764
"Washington","0900579720",2005,"Number","Total Housing Units",1764
"Washington","0900579720",2006,"Number","Total Housing Units",1764
"Washington","0900579720",2007,"Number","Total Housing Units",1764
"Washington","0900579720",2008,"Number","Total Housing Units",1764
"Washington","0900579720",2009,"Number","Total Housing Units",1764
"Washington","0900579720",2010,"Number","Total Housing Units",1764
"Washington","0900579720",2011,"Number","Total Housing Units",2124
"Washington","0900579720",2012,"Number","Total Housing Units",2124
"Washington","0900579720",2013,"Number","Total Housing Units",2124
"Washington","0900579720",2014,"Number","Total Housing Units",2124
"Washington","0900579720",2015,"Number","Total Housing Units",2124
"Washington","0900579720",2016,"Number","Total Housing Units",2124
"Washington","0900579720",2002,"Number","Government Assisted",176
"Washington","0900579720",2003,"Number","Government Assisted",14
"Washington","0900579720",2004,"Number","Government Assisted",14
"Washington","0900579720",2005,"Number","Government Assisted",14
"Washington","0900579720",2006,"Number","Government Assisted",14
"Washington","0900579720",2007,"Number","Government Assisted",14
"Washington","0900579720",2008,"Number","Government Assisted",14
"Washington","0900579720",2009,"Number","Government Assisted",18
"Washington","0900579720",2010,"Number","Government Assisted",14
"Washington","0900579720",2011,"Number","Government Assisted",14
"Washington","0900579720",2012,"Number","Government Assisted",14
"Washington","0900579720",2013,"Number","Government Assisted",14
"Washington","0900579720",2014,"Number","Government Assisted",14
"Washington","0900579720",2015,"Number","Government Assisted",14
"Washington","0900579720",2016,"Number","Government Assisted",14
"Washington","0900579720",2002,"Number","CHFA/USDA Mortgages",5
"Washington","0900579720",2003,"Number","CHFA/USDA Mortgages",5
"Washington","0900579720",2004,"Number","CHFA/USDA Mortgages",4
"Washington","0900579720",2005,"Number","CHFA/USDA Mortgages",2
"Washington","0900579720",2006,"Number","CHFA/USDA Mortgages",2
"Washington","0900579720",2007,"Number","CHFA/USDA Mortgages",2
"Washington","0900579720",2008,"Number","CHFA/USDA Mortgages",1
"Washington","0900579720",2009,"Number","CHFA/USDA Mortgages",0
"Washington","0900579720",2010,"Number","CHFA/USDA Mortgages",0
"Washington","0900579720",2011,"Number","CHFA/USDA Mortgages",0
"Washington","0900579720",2012,"Number","CHFA/USDA Mortgages",0
"Washington","0900579720",2013,"Number","CHFA/USDA Mortgages",1
"Washington","0900579720",2014,"Number","CHFA/USDA Mortgages",7
"Washington","0900579720",2015,"Number","CHFA/USDA Mortgages",4
"Washington","0900579720",2016,"Number","CHFA/USDA Mortgages",10
"Washington","0900579720",2002,"Number","Deed Restrictions",0
"Washington","0900579720",2003,"Number","Deed Restrictions",12
"Washington","0900579720",2004,"Number","Deed Restrictions",12
"Washington","0900579720",2005,"Number","Deed Restrictions",23
"Washington","0900579720",2006,"Number","Deed Restrictions",23
"Washington","0900579720",2007,"Number","Deed Restrictions",23
"Washington","0900579720",2008,"Number","Deed Restrictions",23
"Washington","0900579720",2009,"Number","Deed Restrictions",23
"Washington","0900579720",2010,"Number","Deed Restrictions",23
"Washington","0900579720",2011,"Number","Deed Restrictions",23
"Washington","0900579720",2012,"Number","Deed Restrictions",23
"Washington","0900579720",2013,"Number","Deed Restrictions",23
"Washington","0900579720",2014,"Number","Deed Restrictions",23
"Washington","0900579720",2015,"Number","Deed Restrictions",23
"Washington","0900579720",2016,"Number","Deed Restrictions",23
"Washington","0900579720",2002,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2003,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2004,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2005,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2006,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2007,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2008,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2009,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2010,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2011,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2012,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2013,"Number","Tenant Rental Assistance",0
"Washington","0900579720",2014,"Number","Tenant Rental Assistance",6
"Washington","0900579720",2015,"Number","Tenant Rental Assistance",5
"Washington","0900579720",2016,"Number","Tenant Rental Assistance",5
"Washington","0900579720",2002,"Number","Total Assisted",181
"Washington","0900579720",2003,"Number","Total Assisted",31
"Washington","0900579720",2004,"Number","Total Assisted",30
"Washington","0900579720",2005,"Number","Total Assisted",39
"Washington","0900579720",2006,"Number","Total Assisted",39
"Washington","0900579720",2007,"Number","Total Assisted",39
"Washington","0900579720",2008,"Number","Total Assisted",38
"Washington","0900579720",2009,"Number","Total Assisted",41
"Washington","0900579720",2010,"Number","Total Assisted",37
"Washington","0900579720",2011,"Number","Total Assisted",37
"Washington","0900579720",2012,"Number","Total Assisted",37
"Washington","0900579720",2013,"Number","Total Assisted",38
"Washington","0900579720",2014,"Number","Total Assisted",50
"Washington","0900579720",2015,"Number","Total Assisted",46
"Washington","0900579720",2016,"Number","Total Assisted",52
"Washington","0900579720",2002,"Percent","Percent Affordable",10.26
"Washington","0900579720",2003,"Percent","Percent Affordable",1.76
"Washington","0900579720",2004,"Percent","Percent Affordable",1.7
"Washington","0900579720",2005,"Percent","Percent Affordable",2.21
"Washington","0900579720",2006,"Percent","Percent Affordable",2.21
"Washington","0900579720",2007,"Percent","Percent Affordable",2.21
"Washington","0900579720",2008,"Percent","Percent Affordable",2.15
"Washington","0900579720",2009,"Percent","Percent Affordable",2.32
"Washington","0900579720",2010,"Percent","Percent Affordable",2.1
"Washington","0900579720",2011,"Percent","Percent Affordable",1.74
"Washington","0900579720",2012,"Percent","Percent Affordable",1.74
"Washington","0900579720",2013,"Percent","Percent Affordable",1.79
"Washington","0900579720",2014,"Percent","Percent Affordable",2.35
"Washington","0900579720",2015,"Percent","Percent Affordable",2.17
"Washington","0900579720",2016,"Percent","Percent Affordable",2.45
"Waterbury","0900980070",2002,"Number","Total Housing Units",46827
"Waterbury","0900980070",2003,"Number","Total Housing Units",46827
"Waterbury","0900980070",2004,"Number","Total Housing Units",46827
"Waterbury","0900980070",2005,"Number","Total Housing Units",46827
"Waterbury","0900980070",2006,"Number","Total Housing Units",46827
"Waterbury","0900980070",2007,"Number","Total Housing Units",46827
"Waterbury","0900980070",2008,"Number","Total Housing Units",46827
"Waterbury","0900980070",2009,"Number","Total Housing Units",46827
"Waterbury","0900980070",2010,"Number","Total Housing Units",46827
"Waterbury","0900980070",2011,"Number","Total Housing Units",47991
"Waterbury","0900980070",2012,"Number","Total Housing Units",47991
"Waterbury","0900980070",2013,"Number","Total Housing Units",47991
"Waterbury","0900980070",2014,"Number","Total Housing Units",47991
"Waterbury","0900980070",2015,"Number","Total Housing Units",47991
"Waterbury","0900980070",2016,"Number","Total Housing Units",47991
"Waterbury","0900980070",2002,"Number","Government Assisted",7805
"Waterbury","0900980070",2003,"Number","Government Assisted",7866
"Waterbury","0900980070",2004,"Number","Government Assisted",7143
"Waterbury","0900980070",2005,"Number","Government Assisted",7185
"Waterbury","0900980070",2006,"Number","Government Assisted",6923
"Waterbury","0900980070",2007,"Number","Government Assisted",7000
"Waterbury","0900980070",2008,"Number","Government Assisted",7292
"Waterbury","0900980070",2009,"Number","Government Assisted",6855
"Waterbury","0900980070",2010,"Number","Government Assisted",7590
"Waterbury","0900980070",2011,"Number","Government Assisted",4870
