"Town/County","FIPS","Year","Measure Type","Variable","Value"
"Roxbury","0900565930",2003,"Number","Total Assisted Units",19
"Roxbury","0900565930",2004,"Number","Total Assisted Units",18
"Roxbury","0900565930",2005,"Number","Total Assisted Units",18
"Roxbury","0900565930",2006,"Number","Total Assisted Units",19
"Roxbury","0900565930",2007,"Number","Total Assisted Units",19
"Roxbury","0900565930",2008,"Number","Total Assisted Units",19
"Roxbury","0900565930",2009,"Number","Total Assisted Units",20
"Roxbury","0900565930",2010,"Number","Total Assisted Units",20
"Roxbury","0900565930",2011,"Number","Total Assisted Units",20
"Roxbury","0900565930",2012,"Number","Total Assisted Units",20
"Roxbury","0900565930",2013,"Number","Total Assisted Units",21
"Roxbury","0900565930",2014,"Number","Total Assisted Units",20
"Roxbury","0900565930",2015,"Number","Total Assisted Units",21
"Roxbury","0900565930",2016,"Number","Total Assisted Units",22
"Salem","0901166210",2002,"Number","Total Assisted Units",22
"Salem","0901166210",2003,"Number","Total Assisted Units",17
"Salem","0901166210",2004,"Number","Total Assisted Units",14
"Salem","0901166210",2005,"Number","Total Assisted Units",16
"Salem","0901166210",2006,"Number","Total Assisted Units",19
"Salem","0901166210",2007,"Number","Total Assisted Units",20
"Salem","0901166210",2008,"Number","Total Assisted Units",22
"Salem","0901166210",2009,"Number","Total Assisted Units",25
"Salem","0901166210",2010,"Number","Total Assisted Units",24
"Salem","0901166210",2011,"Number","Total Assisted Units",26
"Salem","0901166210",2012,"Number","Total Assisted Units",29
"Salem","0901166210",2013,"Number","Total Assisted Units",35
"Salem","0901166210",2014,"Number","Total Assisted Units",35
"Salem","0901166210",2015,"Number","Total Assisted Units",32
"Salem","0901166210",2016,"Number","Total Assisted Units",28
"Salisbury","0900566420",2002,"Number","Total Assisted Units",24
"Salisbury","0900566420",2003,"Number","Total Assisted Units",20
"Salisbury","0900566420",2004,"Number","Total Assisted Units",19
"Salisbury","0900566420",2005,"Number","Total Assisted Units",19
"Salisbury","0900566420",2006,"Number","Total Assisted Units",19
"Salisbury","0900566420",2007,"Number","Total Assisted Units",19
"Salisbury","0900566420",2008,"Number","Total Assisted Units",27
"Salisbury","0900566420",2009,"Number","Total Assisted Units",27
"Salisbury","0900566420",2010,"Number","Total Assisted Units",27
"Salisbury","0900566420",2011,"Number","Total Assisted Units",30
"Salisbury","0900566420",2012,"Number","Total Assisted Units",32
"Salisbury","0900566420",2013,"Number","Total Assisted Units",34
"Salisbury","0900566420",2014,"Number","Total Assisted Units",37
"Salisbury","0900566420",2015,"Number","Total Assisted Units",35
"Salisbury","0900566420",2016,"Number","Total Assisted Units",31
"Scotland","0901567400",2002,"Number","Total Assisted Units",28
"Scotland","0901567400",2003,"Number","Total Assisted Units",17
"Scotland","0901567400",2004,"Number","Total Assisted Units",11
"Scotland","0901567400",2005,"Number","Total Assisted Units",10
"Scotland","0901567400",2006,"Number","Total Assisted Units",9
"Scotland","0901567400",2007,"Number","Total Assisted Units",6
"Scotland","0901567400",2008,"Number","Total Assisted Units",9
"Scotland","0901567400",2009,"Number","Total Assisted Units",8
"Scotland","0901567400",2010,"Number","Total Assisted Units",9
"Scotland","0901567400",2011,"Number","Total Assisted Units",9
"Scotland","0901567400",2012,"Number","Total Assisted Units",11
"Scotland","0901567400",2013,"Number","Total Assisted Units",16
"Scotland","0901567400",2014,"Number","Total Assisted Units",13
"Scotland","0901567400",2015,"Number","Total Assisted Units",17
"Scotland","0901567400",2016,"Number","Total Assisted Units",17
"Seymour","0900967610",2002,"Number","Total Assisted Units",303
"Seymour","0900967610",2003,"Number","Total Assisted Units",293
"Seymour","0900967610",2004,"Number","Total Assisted Units",354
"Seymour","0900967610",2005,"Number","Total Assisted Units",360
"Seymour","0900967610",2006,"Number","Total Assisted Units",358
"Seymour","0900967610",2007,"Number","Total Assisted Units",357
"Seymour","0900967610",2008,"Number","Total Assisted Units",365
"Seymour","0900967610",2009,"Number","Total Assisted Units",434
"Seymour","0900967610",2010,"Number","Total Assisted Units",361
"Seymour","0900967610",2011,"Number","Total Assisted Units",370
"Seymour","0900967610",2012,"Number","Total Assisted Units",367
"Seymour","0900967610",2013,"Number","Total Assisted Units",381
"Seymour","0900967610",2014,"Number","Total Assisted Units",377
"Seymour","0900967610",2015,"Number","Total Assisted Units",396
"Seymour","0900967610",2016,"Number","Total Assisted Units",382
"Sharon","0900567960",2002,"Number","Total Assisted Units",26
"Sharon","0900567960",2003,"Number","Total Assisted Units",24
"Sharon","0900567960",2004,"Number","Total Assisted Units",25
"Sharon","0900567960",2005,"Number","Total Assisted Units",24
"Sharon","0900567960",2006,"Number","Total Assisted Units",24
"Sharon","0900567960",2007,"Number","Total Assisted Units",23
"Sharon","0900567960",2008,"Number","Total Assisted Units",25
"Sharon","0900567960",2009,"Number","Total Assisted Units",27
"Sharon","0900567960",2010,"Number","Total Assisted Units",25
"Sharon","0900567960",2011,"Number","Total Assisted Units",25
"Sharon","0900567960",2012,"Number","Total Assisted Units",24
"Sharon","0900567960",2013,"Number","Total Assisted Units",24
"Sharon","0900567960",2014,"Number","Total Assisted Units",26
"Sharon","0900567960",2015,"Number","Total Assisted Units",26
"Sharon","0900567960",2016,"Number","Total Assisted Units",37
"Shelton","0900168170",2002,"Number","Total Assisted Units",525
"Shelton","0900168170",2003,"Number","Total Assisted Units",481
"Shelton","0900168170",2004,"Number","Total Assisted Units",445
"Shelton","0900168170",2005,"Number","Total Assisted Units",451
"Shelton","0900168170",2006,"Number","Total Assisted Units",449
"Shelton","0900168170",2007,"Number","Total Assisted Units",460
"Shelton","0900168170",2008,"Number","Total Assisted Units",431
"Shelton","0900168170",2009,"Number","Total Assisted Units",519
"Shelton","0900168170",2010,"Number","Total Assisted Units",435
"Shelton","0900168170",2011,"Number","Total Assisted Units",435
"Shelton","0900168170",2012,"Number","Total Assisted Units",440
"Shelton","0900168170",2013,"Number","Total Assisted Units",444
"Shelton","0900168170",2014,"Number","Total Assisted Units",547
"Shelton","0900168170",2015,"Number","Total Assisted Units",571
"Shelton","0900168170",2016,"Number","Total Assisted Units",470
"Sherman","0900168310",2002,"Number","Total Assisted Units",3
"Sherman","0900168310",2003,"Number","Total Assisted Units",3
"Sherman","0900168310",2004,"Number","Total Assisted Units",1
"Sherman","0900168310",2005,"Number","Total Assisted Units",1
"Sherman","0900168310",2006,"Number","Total Assisted Units",1
"Sherman","0900168310",2007,"Number","Total Assisted Units",1
"Sherman","0900168310",2008,"Number","Total Assisted Units",1
"Sherman","0900168310",2009,"Number","Total Assisted Units",2
"Sherman","0900168310",2010,"Number","Total Assisted Units",2
"Sherman","0900168310",2011,"Number","Total Assisted Units",2
"Sherman","0900168310",2012,"Number","Total Assisted Units",2
"Sherman","0900168310",2013,"Number","Total Assisted Units",4
"Sherman","0900168310",2014,"Number","Total Assisted Units",5
"Sherman","0900168310",2015,"Number","Total Assisted Units",6
"Sherman","0900168310",2016,"Number","Total Assisted Units",8
"Simsbury","0900368940",2002,"Number","Total Assisted Units",304
"Simsbury","0900368940",2003,"Number","Total Assisted Units",294
"Simsbury","0900368940",2004,"Number","Total Assisted Units",300
"Simsbury","0900368940",2005,"Number","Total Assisted Units",299
"Simsbury","0900368940",2006,"Number","Total Assisted Units",214
"Simsbury","0900368940",2007,"Number","Total Assisted Units",302
"Simsbury","0900368940",2008,"Number","Total Assisted Units",307
"Simsbury","0900368940",2009,"Number","Total Assisted Units",311
"Simsbury","0900368940",2010,"Number","Total Assisted Units",316
"Simsbury","0900368940",2011,"Number","Total Assisted Units",311
"Simsbury","0900368940",2012,"Number","Total Assisted Units",310
"Simsbury","0900368940",2013,"Number","Total Assisted Units",314
"Simsbury","0900368940",2014,"Number","Total Assisted Units",322
"Simsbury","0900368940",2015,"Number","Total Assisted Units",339
"Simsbury","0900368940",2016,"Number","Total Assisted Units",409
"Somers","0901369220",2002,"Number","Total Assisted Units",86
"Somers","0901369220",2003,"Number","Total Assisted Units",76
"Somers","0901369220",2004,"Number","Total Assisted Units",69
"Somers","0901369220",2005,"Number","Total Assisted Units",64
"Somers","0901369220",2006,"Number","Total Assisted Units",64
"Somers","0901369220",2007,"Number","Total Assisted Units",68
"Somers","0901369220",2008,"Number","Total Assisted Units",71
"Somers","0901369220",2009,"Number","Total Assisted Units",73
"Somers","0901369220",2010,"Number","Total Assisted Units",77
"Somers","0901369220",2011,"Number","Total Assisted Units",77
"Somers","0901369220",2012,"Number","Total Assisted Units",79
"Somers","0901369220",2013,"Number","Total Assisted Units",182
"Somers","0901369220",2014,"Number","Total Assisted Units",189
"Somers","0901369220",2015,"Number","Total Assisted Units",189
"Somers","0901369220",2016,"Number","Total Assisted Units",183
"Southbury","0900969640",2002,"Number","Total Assisted Units",97
"Southbury","0900969640",2003,"Number","Total Assisted Units",80
"Southbury","0900969640",2004,"Number","Total Assisted Units",96
"Southbury","0900969640",2005,"Number","Total Assisted Units",96
"Southbury","0900969640",2006,"Number","Total Assisted Units",102
"Southbury","0900969640",2007,"Number","Total Assisted Units",101
"Southbury","0900969640",2008,"Number","Total Assisted Units",102
"Southbury","0900969640",2009,"Number","Total Assisted Units",103
"Southbury","0900969640",2010,"Number","Total Assisted Units",104
"Southbury","0900969640",2011,"Number","Total Assisted Units",103
"Southbury","0900969640",2012,"Number","Total Assisted Units",105
"Southbury","0900969640",2013,"Number","Total Assisted Units",114
"Southbury","0900969640",2014,"Number","Total Assisted Units",112
"Southbury","0900969640",2015,"Number","Total Assisted Units",121
"Southbury","0900969640",2016,"Number","Total Assisted Units",125
"Southington","0900370550",2002,"Number","Total Assisted Units",1199
"Southington","0900370550",2003,"Number","Total Assisted Units",949
"Southington","0900370550",2004,"Number","Total Assisted Units",881
"Southington","0900370550",2005,"Number","Total Assisted Units",914
"Southington","0900370550",2006,"Number","Total Assisted Units",707
"Southington","0900370550",2007,"Number","Total Assisted Units",968
"Southington","0900370550",2008,"Number","Total Assisted Units",992
"Southington","0900370550",2009,"Number","Total Assisted Units",986
"Southington","0900370550",2010,"Number","Total Assisted Units",983
"Southington","0900370550",2011,"Number","Total Assisted Units",982
"Southington","0900370550",2012,"Number","Total Assisted Units",983
"Southington","0900370550",2013,"Number","Total Assisted Units",997
"Southington","0900370550",2014,"Number","Total Assisted Units",1022
"Southington","0900370550",2015,"Number","Total Assisted Units",1094
"Southington","0900370550",2016,"Number","Total Assisted Units",868
"South Windsor","0900371390",2002,"Number","Total Assisted Units",297
"South Windsor","0900371390",2003,"Number","Total Assisted Units",329
"South Windsor","0900371390",2004,"Number","Total Assisted Units",422
"South Windsor","0900371390",2005,"Number","Total Assisted Units",543
"South Windsor","0900371390",2006,"Number","Total Assisted Units",507
"South Windsor","0900371390",2007,"Number","Total Assisted Units",614
"South Windsor","0900371390",2008,"Number","Total Assisted Units",641
"South Windsor","0900371390",2009,"Number","Total Assisted Units",633
"South Windsor","0900371390",2010,"Number","Total Assisted Units",723
"South Windsor","0900371390",2011,"Number","Total Assisted Units",715
"South Windsor","0900371390",2012,"Number","Total Assisted Units",716
"South Windsor","0900371390",2013,"Number","Total Assisted Units",720
"South Windsor","0900371390",2014,"Number","Total Assisted Units",715
"South Windsor","0900371390",2015,"Number","Total Assisted Units",738
"South Windsor","0900371390",2016,"Number","Total Assisted Units",662
"Sprague","0901171670",2002,"Number","Total Assisted Units",59
"Sprague","0901171670",2003,"Number","Total Assisted Units",58
"Sprague","0901171670",2004,"Number","Total Assisted Units",41
"Sprague","0901171670",2005,"Number","Total Assisted Units",49
"Sprague","0901171670",2006,"Number","Total Assisted Units",50
"Sprague","0901171670",2007,"Number","Total Assisted Units",51
"Sprague","0901171670",2008,"Number","Total Assisted Units",72
"Sprague","0901171670",2009,"Number","Total Assisted Units",56
"Sprague","0901171670",2010,"Number","Total Assisted Units",58
"Sprague","0901171670",2011,"Number","Total Assisted Units",59
"Sprague","0901171670",2012,"Number","Total Assisted Units",60
"Sprague","0901171670",2013,"Number","Total Assisted Units",64
"Sprague","0901171670",2014,"Number","Total Assisted Units",80
"Sprague","0901171670",2015,"Number","Total Assisted Units",72
"Sprague","0901171670",2016,"Number","Total Assisted Units",70
"Stafford","0901372090",2002,"Number","Total Assisted Units",403
"Stafford","0901372090",2003,"Number","Total Assisted Units",393
"Stafford","0901372090",2004,"Number","Total Assisted Units",269
"Stafford","0901372090",2005,"Number","Total Assisted Units",317
"Stafford","0901372090",2006,"Number","Total Assisted Units",317
"Stafford","0901372090",2007,"Number","Total Assisted Units",323
"Stafford","0901372090",2008,"Number","Total Assisted Units",326
"Stafford","0901372090",2009,"Number","Total Assisted Units",331
"Stafford","0901372090",2010,"Number","Total Assisted Units",333
"Stafford","0901372090",2011,"Number","Total Assisted Units",330
"Stafford","0901372090",2012,"Number","Total Assisted Units",349
"Stafford","0901372090",2013,"Number","Total Assisted Units",387
"Stafford","0901372090",2014,"Number","Total Assisted Units",422
"Stafford","0901372090",2015,"Number","Total Assisted Units",472
"Stafford","0901372090",2016,"Number","Total Assisted Units",405
"Stamford","0900173070",2002,"Number","Total Assisted Units",6265
"Stamford","0900173070",2003,"Number","Total Assisted Units",5575
"Stamford","0900173070",2004,"Number","Total Assisted Units",5234
"Stamford","0900173070",2005,"Number","Total Assisted Units",5388
"Stamford","0900173070",2006,"Number","Total Assisted Units",5606
"Stamford","0900173070",2007,"Number","Total Assisted Units",6401
"Stamford","0900173070",2008,"Number","Total Assisted Units",6801
"Stamford","0900173070",2009,"Number","Total Assisted Units",6859
"Stamford","0900173070",2010,"Number","Total Assisted Units",6784
"Stamford","0900173070",2011,"Number","Total Assisted Units",7793
"Stamford","0900173070",2012,"Number","Total Assisted Units",7827
"Stamford","0900173070",2013,"Number","Total Assisted Units",8115
"Stamford","0900173070",2014,"Number","Total Assisted Units",8215
"Stamford","0900173070",2015,"Number","Total Assisted Units",8502
"Stamford","0900173070",2016,"Number","Total Assisted Units",8103
"Sterling","0901573420",2002,"Number","Total Assisted Units",87
"Sterling","0901573420",2003,"Number","Total Assisted Units",75
"Sterling","0901573420",2004,"Number","Total Assisted Units",53
"Sterling","0901573420",2005,"Number","Total Assisted Units",37
"Sterling","0901573420",2006,"Number","Total Assisted Units",34
"Sterling","0901573420",2007,"Number","Total Assisted Units",25
"Sterling","0901573420",2008,"Number","Total Assisted Units",27
"Sterling","0901573420",2009,"Number","Total Assisted Units",27
"Sterling","0901573420",2010,"Number","Total Assisted Units",24
"Sterling","0901573420",2011,"Number","Total Assisted Units",33
"Sterling","0901573420",2012,"Number","Total Assisted Units",36
"Sterling","0901573420",2013,"Number","Total Assisted Units",62
"Sterling","0901573420",2014,"Number","Total Assisted Units",67
"Sterling","0901573420",2015,"Number","Total Assisted Units",50
"Sterling","0901573420",2016,"Number","Total Assisted Units",40
"Stonington","0901173770",2002,"Number","Total Assisted Units",377
"Stonington","0901173770",2003,"Number","Total Assisted Units",376
"Stonington","0901173770",2004,"Number","Total Assisted Units",340
"Stonington","0901173770",2005,"Number","Total Assisted Units",366
"Stonington","0901173770",2006,"Number","Total Assisted Units",358
"Stonington","0901173770",2007,"Number","Total Assisted Units",368
"Stonington","0901173770",2008,"Number","Total Assisted Units",389
"Stonington","0901173770",2009,"Number","Total Assisted Units",365
"Stonington","0901173770",2010,"Number","Total Assisted Units",365
"Stonington","0901173770",2011,"Number","Total Assisted Units",361
"Stonington","0901173770",2012,"Number","Total Assisted Units",365
"Stonington","0901173770",2013,"Number","Total Assisted Units",379
"Stonington","0901173770",2014,"Number","Total Assisted Units",383
"Stonington","0901173770",2015,"Number","Total Assisted Units",471
"Stonington","0901173770",2016,"Number","Total Assisted Units",458
"Stratford","0900174190",2002,"Number","Total Assisted Units",1678
"Stratford","0900174190",2003,"Number","Total Assisted Units",1098
"Stratford","0900174190",2004,"Number","Total Assisted Units",1073
"Stratford","0900174190",2005,"Number","Total Assisted Units",1072
"Stratford","0900174190",2006,"Number","Total Assisted Units",992
"Stratford","0900174190",2007,"Number","Total Assisted Units",1081
"Stratford","0900174190",2008,"Number","Total Assisted Units",1123
"Stratford","0900174190",2009,"Number","Total Assisted Units",1119
"Stratford","0900174190",2010,"Number","Total Assisted Units",1172
"Stratford","0900174190",2011,"Number","Total Assisted Units",1181
"Stratford","0900174190",2012,"Number","Total Assisted Units",1191
"Stratford","0900174190",2013,"Number","Total Assisted Units",1210
"Stratford","0900174190",2014,"Number","Total Assisted Units",1216
"Stratford","0900174190",2015,"Number","Total Assisted Units",1260
"Stratford","0900174190",2016,"Number","Total Assisted Units",1259
"Suffield","0900374540",2002,"Number","Total Assisted Units",190
"Suffield","0900374540",2003,"Number","Total Assisted Units",196
"Suffield","0900374540",2004,"Number","Total Assisted Units",178
"Suffield","0900374540",2005,"Number","Total Assisted Units",184
"Suffield","0900374540",2006,"Number","Total Assisted Units",197
"Suffield","0900374540",2007,"Number","Total Assisted Units",278
"Suffield","0900374540",2008,"Number","Total Assisted Units",280
"Suffield","0900374540",2009,"Number","Total Assisted Units",275
"Suffield","0900374540",2010,"Number","Total Assisted Units",275
"Suffield","0900374540",2011,"Number","Total Assisted Units",268
"Suffield","0900374540",2012,"Number","Total Assisted Units",279
"Suffield","0900374540",2013,"Number","Total Assisted Units",297
"Suffield","0900374540",2014,"Number","Total Assisted Units",294
"Suffield","0900374540",2015,"Number","Total Assisted Units",297
"Suffield","0900374540",2016,"Number","Total Assisted Units",276
"Thomaston","0900575730",2002,"Number","Total Assisted Units",190
"Thomaston","0900575730",2003,"Number","Total Assisted Units",208
"Thomaston","0900575730",2004,"Number","Total Assisted Units",198
"Thomaston","0900575730",2005,"Number","Total Assisted Units",192
"Thomaston","0900575730",2006,"Number","Total Assisted Units",185
"Thomaston","0900575730",2007,"Number","Total Assisted Units",193
"Thomaston","0900575730",2008,"Number","Total Assisted Units",198
"Thomaston","0900575730",2009,"Number","Total Assisted Units",191
"Thomaston","0900575730",2010,"Number","Total Assisted Units",182
"Thomaston","0900575730",2011,"Number","Total Assisted Units",191
"Thomaston","0900575730",2012,"Number","Total Assisted Units",200
"Thomaston","0900575730",2013,"Number","Total Assisted Units",226
"Thomaston","0900575730",2014,"Number","Total Assisted Units",223
"Thomaston","0900575730",2015,"Number","Total Assisted Units",226
"Thomaston","0900575730",2016,"Number","Total Assisted Units",186
"Thompson","0901575870",2002,"Number","Total Assisted Units",282
"Thompson","0901575870",2003,"Number","Total Assisted Units",237
"Thompson","0901575870",2004,"Number","Total Assisted Units",262
"Thompson","0901575870",2005,"Number","Total Assisted Units",225
"Thompson","0901575870",2006,"Number","Total Assisted Units",216
"Thompson","0901575870",2007,"Number","Total Assisted Units",205
"Thompson","0901575870",2008,"Number","Total Assisted Units",208
"Thompson","0901575870",2009,"Number","Total Assisted Units",198
"Thompson","0901575870",2010,"Number","Total Assisted Units",209
"Thompson","0901575870",2011,"Number","Total Assisted Units",216
"Thompson","0901575870",2012,"Number","Total Assisted Units",246
"Thompson","0901575870",2013,"Number","Total Assisted Units",323
"Thompson","0901575870",2014,"Number","Total Assisted Units",309
"Thompson","0901575870",2015,"Number","Total Assisted Units",274
"Thompson","0901575870",2016,"Number","Total Assisted Units",246
"Tolland","0901376290",2002,"Number","Total Assisted Units",170
"Tolland","0901376290",2003,"Number","Total Assisted Units",134
"Tolland","0901376290",2004,"Number","Total Assisted Units",150
"Tolland","0901376290",2005,"Number","Total Assisted Units",149
"Tolland","0901376290",2006,"Number","Total Assisted Units",148
"Tolland","0901376290",2007,"Number","Total Assisted Units",152
"Tolland","0901376290",2008,"Number","Total Assisted Units",165
"Tolland","0901376290",2009,"Number","Total Assisted Units",170
"Tolland","0901376290",2010,"Number","Total Assisted Units",173
"Tolland","0901376290",2011,"Number","Total Assisted Units",171
"Tolland","0901376290",2012,"Number","Total Assisted Units",180
"Tolland","0901376290",2013,"Number","Total Assisted Units",211
"Tolland","0901376290",2014,"Number","Total Assisted Units",196
"Tolland","0901376290",2015,"Number","Total Assisted Units",191
"Tolland","0901376290",2016,"Number","Total Assisted Units",161
"Tolland County","09013",2002,"Number","Total Assisted Units",4749
"Tolland County","09013",2003,"Number","Total Assisted Units",4226
"Tolland County","09013",2004,"Number","Total Assisted Units",4414
"Tolland County","09013",2005,"Number","Total Assisted Units",4398
"Tolland County","09013",2006,"Number","Total Assisted Units",4415
"Tolland County","09013",2007,"Number","Total Assisted Units",4398
"Tolland County","09013",2008,"Number","Total Assisted Units",4209
"Tolland County","09013",2009,"Number","Total Assisted Units",4282
"Tolland County","09013",2010,"Number","Total Assisted Units",4497
"Tolland County","09013",2011,"Number","Total Assisted Units",4503
"Tolland County","09013",2012,"Number","Total Assisted Units",4602
"Tolland County","09013",2013,"Number","Total Assisted Units",4965
"Tolland County","09013",2014,"Number","Total Assisted Units",4806
"Tolland County","09013",2015,"Number","Total Assisted Units",4954
"Tolland County","09013",2016,"Number","Total Assisted Units",4634
"Torrington","0900576570",2002,"Number","Total Assisted Units",2034
"Torrington","0900576570",2003,"Number","Total Assisted Units",1933
"Torrington","0900576570",2004,"Number","Total Assisted Units",1851
"Torrington","0900576570",2005,"Number","Total Assisted Units",1795
"Torrington","0900576570",2006,"Number","Total Assisted Units",1771
"Torrington","0900576570",2007,"Number","Total Assisted Units",1837
"Torrington","0900576570",2008,"Number","Total Assisted Units",1777
"Torrington","0900576570",2009,"Number","Total Assisted Units",1810
"Torrington","0900576570",2010,"Number","Total Assisted Units",2023
"Torrington","0900576570",2011,"Number","Total Assisted Units",2011
"Torrington","0900576570",2012,"Number","Total Assisted Units",2007
"Torrington","0900576570",2013,"Number","Total Assisted Units",2123
"Torrington","0900576570",2014,"Number","Total Assisted Units",2045
"Torrington","0900576570",2015,"Number","Total Assisted Units",2113
"Torrington","0900576570",2016,"Number","Total Assisted Units",1810
"Trumbull","0900177200",2002,"Number","Total Assisted Units",244
"Trumbull","0900177200",2003,"Number","Total Assisted Units",420
"Trumbull","0900177200",2004,"Number","Total Assisted Units",379
"Trumbull","0900177200",2005,"Number","Total Assisted Units",460
"Trumbull","0900177200",2006,"Number","Total Assisted Units",544
"Trumbull","0900177200",2007,"Number","Total Assisted Units",565
"Trumbull","0900177200",2008,"Number","Total Assisted Units",582
"Trumbull","0900177200",2009,"Number","Total Assisted Units",626
"Trumbull","0900177200",2010,"Number","Total Assisted Units",645
"Trumbull","0900177200",2011,"Number","Total Assisted Units",637
"Trumbull","0900177200",2012,"Number","Total Assisted Units",676
"Trumbull","0900177200",2013,"Number","Total Assisted Units",677
"Trumbull","0900177200",2014,"Number","Total Assisted Units",683
"Trumbull","0900177200",2015,"Number","Total Assisted Units",588
"Trumbull","0900177200",2016,"Number","Total Assisted Units",598
"Union","0901377830",2002,"Number","Total Assisted Units",6
"Union","0901377830",2003,"Number","Total Assisted Units",5
"Union","0901377830",2004,"Number","Total Assisted Units",4
"Union","0901377830",2005,"Number","Total Assisted Units",4
"Union","0901377830",2006,"Number","Total Assisted Units",4
"Union","0901377830",2007,"Number","Total Assisted Units",5
"Union","0901377830",2008,"Number","Total Assisted Units",8
"Union","0901377830",2009,"Number","Total Assisted Units",5
"Union","0901377830",2010,"Number","Total Assisted Units",6
"Union","0901377830",2011,"Number","Total Assisted Units",6
"Union","0901377830",2012,"Number","Total Assisted Units",9
"Union","0901377830",2013,"Number","Total Assisted Units",16
"Union","0901377830",2014,"Number","Total Assisted Units",12
"Union","0901377830",2015,"Number","Total Assisted Units",10
"Union","0901377830",2016,"Number","Total Assisted Units",4
"Vernon","0901378250",2002,"Number","Total Assisted Units",2718
"Vernon","0901378250",2003,"Number","Total Assisted Units",2398
"Vernon","0901378250",2004,"Number","Total Assisted Units",2303
"Vernon","0901378250",2005,"Number","Total Assisted Units",2289
"Vernon","0901378250",2006,"Number","Total Assisted Units",2300
"Vernon","0901378250",2007,"Number","Total Assisted Units",2203
"Vernon","0901378250",2008,"Number","Total Assisted Units",1987
"Vernon","0901378250",2009,"Number","Total Assisted Units",2057
"Vernon","0901378250",2010,"Number","Total Assisted Units",2246
"Vernon","0901378250",2011,"Number","Total Assisted Units",2269
"Vernon","0901378250",2012,"Number","Total Assisted Units",2283
"Vernon","0901378250",2013,"Number","Total Assisted Units",2306
"Vernon","0901378250",2014,"Number","Total Assisted Units",2164
"Vernon","0901378250",2015,"Number","Total Assisted Units",2264
"Vernon","0901378250",2016,"Number","Total Assisted Units",2180
"Voluntown","0901178600",2002,"Number","Total Assisted Units",68
"Voluntown","0901178600",2003,"Number","Total Assisted Units",97
"Voluntown","0901178600",2004,"Number","Total Assisted Units",91
"Voluntown","0901178600",2005,"Number","Total Assisted Units",49
"Voluntown","0901178600",2006,"Number","Total Assisted Units",46
"Voluntown","0901178600",2007,"Number","Total Assisted Units",43
"Voluntown","0901178600",2008,"Number","Total Assisted Units",45
"Voluntown","0901178600",2009,"Number","Total Assisted Units",45
"Voluntown","0901178600",2010,"Number","Total Assisted Units",45
"Voluntown","0901178600",2011,"Number","Total Assisted Units",43
"Voluntown","0901178600",2012,"Number","Total Assisted Units",45
"Voluntown","0901178600",2013,"Number","Total Assisted Units",53
"Voluntown","0901178600",2014,"Number","Total Assisted Units",62
"Voluntown","0901178600",2015,"Number","Total Assisted Units",54
"Voluntown","0901178600",2016,"Number","Total Assisted Units",49
"Wallingford","0900978740",2002,"Number","Total Assisted Units",978
"Wallingford","0900978740",2003,"Number","Total Assisted Units",940
"Wallingford","0900978740",2004,"Number","Total Assisted Units",972
"Wallingford","0900978740",2005,"Number","Total Assisted Units",985
"Wallingford","0900978740",2006,"Number","Total Assisted Units",997
"Wallingford","0900978740",2007,"Number","Total Assisted Units",974
"Wallingford","0900978740",2008,"Number","Total Assisted Units",974
"Wallingford","0900978740",2009,"Number","Total Assisted Units",970
"Wallingford","0900978740",2010,"Number","Total Assisted Units",971
"Wallingford","0900978740",2011,"Number","Total Assisted Units",957
"Wallingford","0900978740",2012,"Number","Total Assisted Units",955
"Wallingford","0900978740",2013,"Number","Total Assisted Units",967
"Wallingford","0900978740",2014,"Number","Total Assisted Units",941
"Wallingford","0900978740",2015,"Number","Total Assisted Units",969
"Wallingford","0900978740",2016,"Number","Total Assisted Units",758
"Warren","0900579510",2002,"Number","Total Assisted Units",2
"Warren","0900579510",2003,"Number","Total Assisted Units",1
"Warren","0900579510",2004,"Number","Total Assisted Units",1
"Warren","0900579510",2005,"Number","Total Assisted Units",1
"Warren","0900579510",2006,"Number","Total Assisted Units",1
"Warren","0900579510",2007,"Number","Total Assisted Units",2
"Warren","0900579510",2008,"Number","Total Assisted Units",3
"Warren","0900579510",2009,"Number","Total Assisted Units",3
"Warren","0900579510",2010,"Number","Total Assisted Units",3
"Warren","0900579510",2011,"Number","Total Assisted Units",2
"Warren","0900579510",2012,"Number","Total Assisted Units",4
"Warren","0900579510",2013,"Number","Total Assisted Units",8
"Warren","0900579510",2014,"Number","Total Assisted Units",5
"Warren","0900579510",2015,"Number","Total Assisted Units",5
"Warren","0900579510",2016,"Number","Total Assisted Units",1
"Washington","0900579720",2002,"Number","Total Assisted Units",181
"Washington","0900579720",2003,"Number","Total Assisted Units",31
"Washington","0900579720",2004,"Number","Total Assisted Units",30
"Washington","0900579720",2005,"Number","Total Assisted Units",39
"Washington","0900579720",2006,"Number","Total Assisted Units",39
"Washington","0900579720",2007,"Number","Total Assisted Units",39
"Washington","0900579720",2008,"Number","Total Assisted Units",38
"Washington","0900579720",2009,"Number","Total Assisted Units",41
"Washington","0900579720",2010,"Number","Total Assisted Units",37
"Washington","0900579720",2011,"Number","Total Assisted Units",37
"Washington","0900579720",2012,"Number","Total Assisted Units",37
"Washington","0900579720",2013,"Number","Total Assisted Units",38
"Washington","0900579720",2014,"Number","Total Assisted Units",50
"Washington","0900579720",2015,"Number","Total Assisted Units",46
"Washington","0900579720",2016,"Number","Total Assisted Units",52
